mmns,score
0.994093708,0.343057735
0.998732786,0.616567026
0.999839751,0.925108127
0.999617738,0.813842596
0.951785215,0.078372291
0.998395222,0.57576048
0.951785215,0.078372291
0.986129489,0.231414811
0.986129489,0.231414811
0.999541064,0.786460517
0.999541064,0.786460517
0.999749644,0.872440605
0.992895463,0.315765512
0.999749485,0.87235674
0.998799077,0.62610373
0.996959117,0.456503768
0.99937786,0.737746654
0.99937786,0.737746654
0.999621189,0.815046665
0.999621189,0.815046665
0.99859327,0.59901518
0.997853374,0.521229947
0.997853374,0.521229947
0.997853373,0.521211976
0.969254378,0.130902033
0.99836734,0.572873112
0.999680209,0.83822349
0.98364638,0.211257144
0.901584854,0.016880923
0.999835165,0.922268681
0.992093388,0.300657745
0.999205394,0.697395378
0.999205394,0.697395378
0.974544911,0.154815676
0.979171779,0.180502474
0.990022844,0.270286461
0.993835642,0.336588113
0.999680373,0.838319336
0.998723543,0.6153989
0.998723543,0.6153989
0.999179351,0.691650592
0.999824936,0.916398097
0.997028435,0.460463417
0.997028435,0.460463417
0.987897923,0.247031761
0.999852072,0.93327303
0.999852072,0.93327303
0.997318972,0.479590736
0.868248017,0.007919297
0.999565549,0.79491895
0.999565549,0.79491895
0.999565549,0.79491895
0.999565549,0.79491895
0.999324331,0.724693591
0.993285681,0.324020271
0.999565549,0.79491895
0.999565549,0.79491895
0.986240275,0.23247511
0.997594245,0.500263577
0.997594245,0.500263577
0.999625296,0.816610157
0.998133107,0.546922736
0.991457773,0.290114656
0.996376445,0.425102136
0.996897956,0.453041322
0.995372764,0.383480897
0.993455189,0.327662429
0.999800761,0.901458061
0.997479116,0.491074317
0.997479116,0.491074317
0.981185846,0.192914565
0.990177283,0.272598752
0.915014611,0.024842153
0.915014611,0.024842153
0.993181584,0.321576192
0.993181584,0.321576192
0.993181584,0.321576192
0.994223187,0.346885596
0.994223187,0.346885596
0.952070358,0.07896534
0.994843865,0.36562953
0.998020198,0.536367666
0.967447788,0.124049025
0.88856676,0.012406101
0.88856676,0.012406101
0.999122945,0.68058634
0.999122945,0.68058634
0.998461881,0.583320354
0.989687068,0.266033283
0.998588435,0.598350246
0.998588435,0.598350246
0.961480054,0.103705656
0.999152636,0.686510837
0.91954293,0.028490302
0.99891984,0.643919154
0.999615054,0.812896115
0.998975672,0.652928702
0.99657274,0.435082128
0.995408634,0.384499263
0.999685855,0.841194724
0.919865184,0.028855715
0.919865184,0.028855715
0.998337932,0.569829993
0.999693335,0.844309727
0.997056574,0.462374352
0.999793092,0.896905364
0.995989332,0.407789905
0.999698375,0.846849653
0.985941658,0.229827357
0.976648196,0.166041669
0.999657681,0.828375286
0.997238824,0.474379096
0.993247757,0.323181617
0.998049794,0.539087304
0.999285153,0.715708004
0.999414218,0.748026166
0.999414218,0.748026166
0.998722874,0.615267112
0.998722874,0.615267112
0.999303577,0.719877317
0.999167574,0.689230474
0.999665363,0.831394443
0.998107385,0.544646387
0.999901356,0.960151916
0.985060907,0.222543041
0.999554984,0.791594283
0.999602571,0.807912109
0.902756796,0.017467981
0.999900134,0.959457031
0.999753904,0.874866714
0.999753904,0.874866714
0.976874436,0.16713192
0.999649683,0.825422023
0.999649683,0.825422023
0.999573232,0.797381001
0.994085095,0.342878024
0.999470959,0.76384679
0.976225242,0.163747349
0.976225242,0.163747349
0.99732193,0.479740496
0.99732193,0.479740496
0.997581259,0.499311105
0.993625728,0.331604107
0.969549614,0.132213929
0.999539477,0.785987276
0.969549614,0.132213929
0.9712118,0.138773407
0.958165428,0.094109049
0.964641142,0.114380534
0.963779909,0.111505146
0.998597152,0.599374603
0.999421656,0.749913139
0.982991745,0.20615333
0.999389859,0.741418764
0.996649875,0.43878419
0.992993597,0.317544658
0.998750646,0.619118933
0.992993597,0.317544658
0.951051287,0.076802808
0.951051287,0.076802808
0.99965921,0.828974325
0.996722418,0.443085291
0.997203651,0.472036853
0.997203651,0.472036853
0.99978095,0.889794769
0.99978095,0.889794769
0.997372013,0.483412606
0.997372013,0.483412606
0.997372013,0.483412606
0.988779672,0.256424695
0.999815456,0.910413696
0.999815456,0.910413696
0.986514113,0.23476943
0.986514113,0.23476943
0.99763164,0.503144955
0.99987085,0.944337283
0.999285178,0.715731966
0.999923636,0.971952987
0.998172789,0.551139971
0.997561689,0.497957277
0.997202306,0.471911055
0.997308188,0.478907832
0.995641526,0.393412966
0.995641527,0.393430937
0.987073928,0.239172368
0.999834357,0.921813411
0.995641527,0.393430937
0.997285266,0.477362311
0.996053429,0.410605389
0.998668542,0.608192459
0.998778712,0.623408053
0.999735438,0.864689039
0.999956294,0.991799154
0.999956294,0.991799154
0.960267867,0.099991613
0.998774611,0.622809014
0.998318482,0.567553644
0.998472543,0.584554375
0.972444732,0.144380414
0.998742657,0.618016701
0.996805054,0.447985431
0.998476874,0.584973702
0.994666065,0.360136341
0.994666065,0.360136341
0.997098975,0.465177855
0.998966069,0.651287335
0.996254077,0.41934537
0.996254077,0.41934537
0.99964452,0.823720752
0.99964452,0.823720752
0.964496367,0.113829418
0.985132018,0.223249907
0.995398976,0.384235686
0.931155777,0.041040172
0.931155777,0.041040172
0.95496622,0.085195347
0.999090773,0.674110726
0.996741933,0.444037763
0.996741933,0.444037763
0.998601838,0.599901758
0.991979576,0.298369415
0.999254547,0.708363784
0.998889439,0.638929158
0.998889439,0.638929158
0.998846931,0.632908814
0.99971978,0.857081242
0.988283816,0.251033343
0.999272296,0.712688847
0.999325752,0.725064996
0.936648228,0.048965459
0.993409164,0.326632082
0.996460915,0.42913966
0.999860501,0.93816718
0.99909545,0.675009285
0.998736092,0.617142104
0.999507591,0.775587957
0.999615294,0.812944038
0.985491645,0.225921622
0.999038777,0.664022907
0.999809519,0.906873375
0.999938499,0.980639055
0.998317152,0.567385913
0.99829609,0.56489391
0.999488739,0.769345969
0.997907714,0.526339751
0.997907714,0.52632777
0.998123623,0.545952293
0.836484824,0.004408928
0.990334376,0.274383888
0.990334376,0.274383888
0.999773027,0.885379851
0.995577716,0.390813136
0.990334376,0.274383888
0.986030363,0.230558185
0.998857545,0.634112883
0.998857545,0.634112883
0.879442495,0.01040531
0.879442495,0.01040531
0.953706814,0.082295997
0.986077111,0.230845723
0.97111858,0.138413984
0.998944838,0.647501408
0.993838936,0.336636036
0.998668074,0.608156517
0.999645998,0.824235926
0.999645998,0.824235926
0.999617146,0.813626942
0.97240639,0.144254616
0.97240639,0.144254616
0.994374807,0.351000994
0.970067843,0.134448345
0.999648848,0.825188398
0.957466518,0.092018402
0.957466518,0.092018402
0.999018348,0.660380749
0.985793297,0.228785029
0.991535354,0.291432542
0.99990849,0.963638324
0.99956725,0.795440114
0.999735332,0.864581212
0.999213871,0.699282351
0.998605678,0.600512778
0.999481593,0.767165467
0.993924018,0.3388405
0.998613284,0.60147124
0.998026258,0.536984677
0.998026258,0.536984677
0.996864309,0.451136377
0.994131244,0.344225862
0.994131244,0.344225862
0.999581817,0.800627793
0.999850443,0.932296596
0.999846566,0.929397247
0.99691099,0.453879977
0.994487405,0.354409527
0.994487405,0.354409527
0.999381861,0.738890819
0.984863975,0.220769885
0.984777676,0.220218769
0.996910522,0.453856015
0.939833122,0.054398744
0.939833122,0.054398744
0.987291014,0.24104137
0.99968034,0.838295374
0.999921031,0.970581188
0.999921031,0.970581188
0.999272528,0.712784693
0.999340593,0.728946769
0.924546113,0.033294595
0.999001823,0.657385554
0.999321374,0.724130495
0.997398366,0.485215714
0.997398366,0.485215714
0.990725075,0.279188182
0.997454296,0.489211305
0.999701467,0.848287347
0.998255941,0.560185463
0.998944837,0.647483437
0.998944837,0.647483437
0.998114627,0.545317311
0.998001844,0.534636443
0.999495425,0.771706183
0.999862298,0.939281393
0.998001844,0.534636443
0.998796847,0.6258102
0.998796847,0.6258102
0.993565297,0.330070567
0.943438922,0.060856386
0.943438922,0.060856386
0.992726671,0.312398912
0.992068047,0.300130591
0.999851986,0.933243078
0.999585312,0.801927708
0.999585312,0.801927708
0.99911868,0.679867493
0.99911868,0.679867493
0.970084353,0.134538201
0.970084353,0.134538201
0.972927732,0.146896378
0.993797315,0.335557765
0.999335145,0.727628883
0.998656112,0.606748775
0.998656112,0.606748775
0.999523767,0.780955348
0.999717192,0.855955048
0.997181975,0.470593169
0.996722813,0.443145195
0.986070511,0.230815772
0.986070511,0.230815772
0.952210667,0.079192974
0.949612245,0.073544035
0.949612245,0.073544035
0.99856372,0.595408964
0.949612245,0.073544035
0.949612245,0.073544035
0.999790327,0.895587478
0.993040373,0.318533073
0.9998172,0.911473996
0.945925749,0.065618748
0.999624446,0.816208801
0.999624446,0.816208801
0.994014813,0.341080906
0.97638064,0.164460206
0.97718845,0.169000923
0.998582676,0.597625409
0.998554922,0.594462482
0.993704723,0.333473109
0.999780034,0.889141817
0.999810435,0.907244779
0.9984087,0.577186193
0.998828759,0.630506667
0.998828759,0.630506667
0.998936456,0.646291349
0.998936455,0.646279368
0.997499466,0.493105059
0.997313849,0.479291217
0.987267106,0.240789773
0.999132139,0.682227707
0.999132139,0.682227707
0.99872358,0.615416871
0.980191526,0.186768423
0.999531684,0.783375466
0.99953526,0.784729294
0.999659716,0.829142056
0.999450913,0.758455437
0.997042733,0.461523716
0.991564942,0.291875831
0.999709579,0.852181102
0.999520267,0.77976326
0.999520267,0.77976326
0.995488064,0.387158997
0.99785869,0.521775073
0.999433624,0.753303701
0.999354324,0.732445158
0.999447791,0.757341225
0.999653084,0.826566188
0.996834106,0.449698683
0.999307107,0.720632106
0.999341553,0.729174404
0.998696383,0.61188254
0.999555951,0.791977668
0.981200073,0.192998431
0.98260469,0.202906538
0.994711746,0.361304468
0.999832241,0.920471564
0.999682204,0.839152
0.999682204,0.839152
0.999669927,0.833449148
0.999669927,0.833449148
0.999873057,0.945325698
0.999873057,0.945325698
0.965128667,0.115991949
0.965128667,0.115991949
0.981601065,0.195765991
0.995335767,0.381959337
0.989771754,0.266997736
0.989771754,0.266997736
0.997050306,0.461931063
0.997914211,0.526962752
0.995859644,0.401907341
0.986054264,0.230725916
0.999950926,0.988552362
0.999950926,0.988552362
0.997770641,0.513867756
0.988244113,0.250560102
0.988244113,0.250560102
0.997410946,0.486287994
0.994606205,0.358165503
0.982943105,0.205805887
0.971376633,0.139624043
0.99496061,0.369343573
0.999702564,0.848844453
0.999702564,0.848844453
0.999702564,0.848844453
0.999702564,0.848844453
0.999702564,0.848844453
0.999702564,0.848844453
0.995501639,0.387686151
0.982575952,0.202726826
0.999256165,0.708819054
0.998798533,0.626019864
0.995345564,0.382486492
0.996390506,0.425838954
0.996390506,0.425838954
0.999753322,0.874585165
0.999182517,0.692435334
0.999182517,0.692435334
0.998907428,0.641732661
0.998907428,0.641732661
0.997668866,0.50612817
0.999785676,0.89287383
0.999785676,0.89287383
0.999643219,0.82323553
0.964432547,0.113649706
0.999901498,0.960223801
0.968511754,0.128164424
0.968511754,0.128164424
0.992826599,0.314411684
0.919343025,0.028226724
0.999919238,0.969802437
0.999919238,0.969802437
0.998420651,0.578396252
0.997900159,0.525584962
0.998578608,0.597146178
0.99753921,0.496267986
0.99933474,0.727485114
0.999218102,0.700348641
0.84465183,0.005163717
0.998434581,0.580277235
0.99953161,0.783363485
0.925602411,0.034348904
0.997832848,0.519402878
0.99704156,0.46143985
0.996722533,0.443097272
0.99732401,0.479980112
0.99732401,0.479980112
0.998518184,0.589694131
0.988706595,0.25589754
0.931441153,0.041429547
0.977828575,0.1729426
0.997461282,0.489876239
0.991732948,0.294248026
0.976759098,0.166568824
0.974624256,0.155366792
0.973001858,0.147315706
0.997534887,0.496040351
0.999782423,0.890609462
0.999782423,0.890609462
0.997461282,0.489876239
0.999782423,0.890609462
0.999782423,0.890609462
0.99186817,0.296572298
0.961185645,0.10284304
0.995512969,0.388237267
0.953202355,0.081187775
0.953202355,0.081187775
0.999291862,0.717199612
0.999291862,0.717199612
0.999421112,0.749709466
0.999767163,0.882282818
0.999767163,0.882282818
0.999503082,0.774174225
0.999363905,0.734697545
0.972466874,0.144452299
0.992832499,0.314519511
0.99359365,0.3307355
0.99359365,0.3307355
0.972011062,0.142451508
0.995926879,0.404555094
0.99891624,0.643278182
0.99891624,0.643278182
0.999837129,0.923622509
0.99991174,0.965495345
0.999814979,0.910060263
0.999789743,0.895359843
0.999925937,0.97321097
0.973148916,0.148262187
0.997655409,0.505007967
0.997655409,0.505007967
0.995855011,0.401763571
0.975844744,0.161572837
0.93022442,0.039812141
0.978602051,0.177411432
0.998144397,0.548132795
0.999950102,0.987995256
0.99630795,0.42164568
0.99630795,0.42164568
0.993399129,0.32645237
0.999548436,0.788916578
0.999548436,0.788916578
0.999648151,0.824984725
0.999446129,0.756921897
0.999822051,0.914648903
0.999071214,0.670264895
0.997853129,0.521199995
0.999397739,0.743635209
0.986878136,0.237590904
0.998539068,0.592329903
0.999018023,0.660248961
0.99846444,0.583536008
0.998988457,0.654977416
0.997699448,0.508344615
0.998177218,0.551595241
0.998945638,0.647729043
0.999013906,0.659422287
0.996234722,0.418356955
0.999718855,0.856625972
0.999503453,0.774377898
0.999329138,0.725951574
0.976610168,0.165814034
0.99538763,0.383852301
0.998277222,0.562779302
0.987128357,0.239687541
0.999911994,0.965597182
0.999911994,0.965597182
0.999459,0.76033642
0.997134752,0.467322415
0.992690237,0.311716008
0.998277222,0.562779302
0.999911994,0.965597182
0.999911994,0.965597182
0.999903496,0.961188254
0.999903496,0.961188254
0.997296379,0.47811111
0.997296379,0.47811111
0.984106065,0.215096984
0.984106065,0.215096984
0.965742118,0.118034672
0.965923815,0.118633712
0.999849434,0.931398038
0.995261088,0.379425402
0.995261088,0.379425402
0.910585957,0.021325793
0.999391394,0.742041765
0.999896531,0.957606
0.999896531,0.957606
0.996144639,0.414559047
0.996694555,0.441515809
0.993106399,0.320126517
0.920024908,0.029065379
0.961191615,0.102867001
0.998625959,0.603100627
0.991519145,0.291216888
0.949603134,0.073484131
0.949603134,0.073484131
0.993619975,0.331484299
0.999885185,0.951819282
0.999885185,0.951819282
0.998992351,0.655780129
0.999093084,0.674548025
0.999093084,0.674548025
0.995621391,0.392526388
0.996722006,0.44307331
0.994263158,0.34802377
0.994263158,0.34802377
0.993095618,0.319976757
0.999375788,0.737393221
0.960968944,0.102190087
0.960968944,0.102190087
0.979397366,0.181772437
0.993095618,0.319976757
0.988080948,0.248762984
0.988080948,0.248762984
0.966449515,0.120382906
0.997088215,0.464530892
0.999762564,0.879473325
0.999810455,0.90725676
0.990545895,0.276899853
0.997866463,0.52249392
0.999051306,0.666311237
0.999204839,0.697209676
0.99301191,0.318005919
0.998357777,0.571866726
0.999159509,0.687852684
0.998590661,0.59855991
0.982749086,0.204176501
0.998295607,0.564810045
0.986680322,0.235907604
0.986680322,0.235907604
0.998815948,0.628523848
0.999236993,0.704482011
0.999068253,0.669869529
0.999122897,0.680568368
0.998760736,0.620550637
0.998957075,0.649801718
0.998760736,0.620550637
0.999657225,0.828195574
0.998305858,0.566295662
0.998637129,0.604490397
0.999554836,0.79155834
0.999915091,0.967280482
0.998446539,0.581487294
0.991040576,0.283782812
0.991040576,0.283782812
0.999638677,0.821432422
0.999638677,0.821432422
0.998468461,0.584039201
0.999387991,0.740711898
0.999553342,0.790905388
0.999553342,0.790905388
0.982039666,0.198797129
0.999954567,0.990756826
0.999954567,0.990756826
0.999372254,0.736470701
0.994215607,0.346616028
0.999626346,0.817065427
0.99612799,0.413912085
0.998720599,0.615009525
0.998720599,0.615009525
0.999100743,0.675961757
0.999100743,0.675961757
0.998720599,0.615009525
0.999090721,0.674092755
0.999090721,0.674092755
0.996183501,0.416092587
0.98055889,0.18870931
0.979213094,0.180706147
0.983663772,0.211424875
0.998377718,0.573951382
0.999237244,0.704553896
0.952215738,0.079240898
0.999492235,0.770687817
0.969939956,0.133933171
0.999842249,0.926641667
0.995548427,0.38980076
0.995548427,0.38980076
0.999145681,0.685067152
0.999145681,0.685067152
0.999933398,0.97735632
0.999582447,0.800855428
0.99891632,0.643308134
0.946169323,0.066223777
0.946169323,0.066223777
0.999184181,0.692674949
0.999184181,0.692674949
0.945917345,0.065588796
0.945917345,0.065588796
0.998928654,0.645057328
0.977700187,0.172373513
0.977700187,0.172373513
0.999925909,0.973181018
0.999925909,0.973181018
0.991228692,0.286628248
0.989207951,0.260833623
0.999929843,0.975427414
0.998840517,0.632058179
0.906611151,0.019253118
0.999538243,0.785675776
0.99234244,0.305162519
0.999688194,0.84235686
0.999764422,0.880575557
0.995003148,0.370505709
0.999722603,0.858453041
0.999722603,0.858453041
0.999923605,0.971923035
0.999923605,0.971923035
0.996481139,0.430110103
0.9997254,0.859842812
0.9997254,0.859842812
0.9997254,0.859842812
0.9997254,0.859842812
0.999646532,0.824409647
0.999924436,0.972342363
0.999924436,0.972342363
0.999807661,0.905615393
0.996864421,0.451160339
0.998185716,0.552457858
0.99926281,0.710424479
0.871084837,0.008362586
0.937234921,0.049810105
0.937234921,0.049810105
0.961000494,0.102297914
0.961000494,0.102297914
0.943099743,0.059921885
0.943099743,0.059921885
0.943099743,0.059921885
0.943099743,0.059921885
0.924711452,0.033474307
0.993171802,0.32139648
0.991130254,0.285190554
0.997910873,0.52662729
0.999632622,0.81925791
0.99921758,0.700168929
0.994329372,0.349641176
0.994329372,0.349641176
0.927404519,0.036469503
0.999344418,0.729953155
0.995882204,0.402781938
0.927591973,0.036625253
0.998491567,0.586698935
0.99825588,0.560161501
0.999585363,0.80195766
0.979964484,0.185318749
0.986021039,0.230438377
0.981200331,0.193010411
0.985161197,0.223417638
0.991573633,0.292019601
0.979657049,0.183126265
0.98778004,0.245869625
0.999402999,0.745060922
0.999735056,0.864485365
0.99982218,0.914720788
0.992158668,0.301795919
0.999417039,0.74870308
0.952235109,0.079252878
0.994137061,0.344327698
0.999852311,0.933410809
0.999775921,0.886973295
0.975209311,0.158326045
0.999842685,0.927037033
0.999516198,0.778535229
0.997414538,0.486587514
0.986103703,0.231127272
0.986103703,0.231127272
0.99754456,0.496729246
0.99754456,0.496729246
0.99687732,0.45178334
0.999565525,0.794859046
0.999565525,0.794859046
0.900316589,0.016341788
0.986928186,0.237998251
0.969754753,0.133022632
0.99994193,0.982801586
0.99994193,0.982801586
0.99983889,0.924664838
0.975481875,0.159560066
0.986016541,0.230396444
0.999893201,0.956210239
0.964741894,0.114775899
0.986016541,0.230396444
0.999952516,0.989552757
0.989017543,0.259048486
0.999799706,0.90066733
0.999935251,0.978704159
0.972428151,0.14432051
0.998662883,0.607557478
0.995010644,0.370781267
0.996734043,0.443708292
0.999667646,0.832424791
0.991983048,0.2984413
0.999935251,0.978704159
0.997856695,0.521571399
0.987852129,0.246696299
0.994540096,0.356104808
0.999671097,0.833934369
0.985460163,0.225813795
0.999530065,0.782968119
0.998570622,0.59610984
0.994894754,0.367336792
0.99329644,0.324355733
0.994894755,0.367354763
0.996913338,0.453951861
0.998570622,0.59610984
0.994894754,0.367336792
0.995144586,0.375381887
0.998583066,0.597709274
0.986355618,0.233529419
0.998886556,0.638467897
0.999846551,0.929367295
0.999846551,0.929367295
0.999559175,0.792984054
0.998699147,0.612259935
0.999259582,0.709753555
0.999527885,0.782297195
0.983489794,0.210017133
0.983489794,0.210017133
0.966396162,0.120185223
0.966396162,0.120185223
0.998699147,0.612259935
0.996334774,0.423101345
0.999598717,0.806749973
0.994553096,0.356380366
0.984140213,0.215366552
0.999949253,0.987492063
0.99743359,0.487857477
0.967237395,0.12319839
0.999923904,0.972048834
0.984458033,0.217654882
0.988194861,0.250086861
0.994230881,0.347155163
0.99859171,0.598763583
0.99995559,0.991373836
0.999543996,0.787508836
0.994151179,0.344890795
0.999543996,0.787520817
0.999910154,0.964530892
0.99982073,0.913660489
0.99982073,0.913660489
0.999910154,0.964530892
0.981857439,0.197623013
0.998032563,0.537541783
0.998773906,0.622689207
0.999011062,0.658943055
0.999911252,0.965171864
0.99830105,0.565552853
0.999566608,0.79522446
0.989316227,0.26201373
0.989316227,0.26201373
0.989316227,0.26201373
0.989316227,0.26201373
0.999859649,0.937598093
0.999859649,0.937598093
0.983094518,0.206884158
0.99980925,0.906741586
0.999873935,0.945870823
0.990550849,0.276959757
0.989316227,0.26201373
0.989316227,0.26201373
0.995913503,0.403944074
0.999808268,0.905998778
0.999854653,0.934848503
0.99200925,0.29905232
0.996806726,0.448069297
0.999938692,0.980806786
0.999868971,0.943163166
0.999856436,0.935771023
0.999856436,0.935771023
0.999856436,0.935771023
0.999938692,0.980818767
0.984498778,0.217948411
0.984498778,0.217948411
0.976480754,0.165071226
0.995782301,0.39884026
0.988439016,0.252806498
0.999491707,0.77057999
0.995234386,0.378305198
0.999951911,0.989259228
0.999951911,0.989259228
0.997948355,0.530065774
0.999831796,0.920172044
0.980999667,0.19162064
0.999942854,0.983382654
0.985151599,0.223333773
0.97534255,0.158984988
0.996055628,0.410719206
0.996055628,0.410719206
0.999211812,0.698815101
0.998446632,0.581511256
0.949599821,0.073448189
0.949599821,0.073448189
0.992450173,0.30716331
0.997711527,0.509458828
0.999755269,0.875513676
0.999755269,0.875513676
0.997952142,0.530293409
0.999765846,0.881444164
0.999765846,0.881444164
0.98460001,0.218769094
0.986612967,0.235518229
0.981138254,0.192650988
0.9978654,0.522422035
0.999731709,0.862987768
0.999933188,0.977272455
0.999715691,0.855164316
0.986388854,0.233816958
0.998541167,0.592617442
0.999203249,0.696862233
0.999856743,0.935938754
0.999745145,0.869858747
0.999745145,0.869858747
0.999627114,0.817287072
0.999627114,0.817287072
0.986711775,0.236105287
0.990003138,0.269998922
0.997153056,0.468616339
0.999789351,0.89516815
0.974812039,0.156379168
0.998841442,0.632166006
0.992002737,0.29889657
0.974812039,0.156379168
0.999734237,0.864137923
0.997648061,0.504600621
0.975876468,0.161752549
0.999113527,0.678651443
0.997648061,0.504600621
0.99462053,0.358764542
0.979904131,0.184947344
0.998278811,0.562935052
0.995623234,0.392682138
0.999415096,0.748223849
0.939801553,0.054320869
0.998275066,0.562461811
0.998278811,0.562935052
0.979146982,0.180238897
0.99935189,0.731894042
0.99798985,0.533600105
0.998165004,0.550253394
0.999489931,0.769891095
0.999489931,0.769891095
0.999489931,0.769891095
0.999489931,0.769891095
0.974396889,0.154024944
0.999806636,0.905196066
0.997296154,0.478045215
0.997643786,0.504235207
0.998374451,0.573484131
0.99914005,0.683851103
0.999698685,0.84711323
0.922779048,0.031353709
0.97589428,0.161872357
0.995557705,0.390082308
0.997933864,0.528687984
0.999409076,0.746348856
0.999409076,0.746348856
0.997992064,0.533839721
0.979774346,0.184060767
0.999946594,0.985826734
0.997942462,0.52953862
0.995036696,0.371679826
0.977801707,0.172798831
0.99960696,0.809900919
0.982785547,0.204452059
0.984720502,0.219847365
0.996203796,0.417003127
0.990522454,0.276666227
0.990522454,0.276666227
0.999237784,0.70462578
0.997316638,0.479399044
0.976126275,0.163202224
0.998601232,0.599829873
0.991043691,0.283854697
0.991043691,0.283854697
0.978945936,0.178897049
0.982923421,0.205614195
0.940849494,0.055932285
0.940849494,0.055932285
0.938959141,0.052691483
0.997714,0.50963854
0.995416317,0.384726898
0.99935699,0.733211928
0.999475854,0.765158685
0.999475854,0.765158685
0.995941376,0.405249979
0.997553749,0.49739418
0.998535955,0.591922556
0.942309823,0.058358393
0.994685243,0.360609582
0.994620113,0.358752561
0.994184578,0.345861239
0.999328058,0.725646064
0.999328058,0.725646064
0.987334207,0.241604466
0.996809367,0.448189105
0.997782399,0.514730372
0.999177108,0.691339092
0.998849329,0.63314843
0.989132045,0.260078834
0.999810244,0.907124972
0.998314534,0.567086393
0.999782706,0.890759222
0.993522645,0.329160027
0.999793527,0.897264787
0.99294111,0.316544263
0.996777267,0.446068506
0.999849889,0.931841327
0.997821367,0.518132915
0.997821367,0.518132915
0.997821367,0.518132915
0.999493839,0.771232942
0.999493839,0.771232942
0.953042656,0.080798399
0.992244448,0.303365402
0.971622911,0.140750237
0.991808264,0.295506008
0.980138032,0.186361077
0.999560785,0.793415362
0.993187744,0.321767884
0.999864389,0.940647202
0.999842582,0.926941186
0.999645085,0.823906454
0.997402802,0.48577282
0.999316755,0.723028263
0.905239658,0.01867804
0.991821814,0.295763595
0.991821814,0.295763595
0.999823732,0.915607366
0.979025506,0.179448165
0.892877825,0.013723987
0.892877825,0.013723987
0.999068565,0.669929433
0.999595251,0.805587837
0.984108041,0.215126936
0.999454103,0.758982592
0.951485785,0.077683396
0.981407524,0.194502019
0.981407524,0.194502019
0.963431115,0.110534702
0.999709233,0.852031342
0.999709233,0.852031342
0.994815685,0.36439551
0.999403746,0.745348461
0.997231045,0.473911845
0.999727001,0.860699438
0.99978078,0.889633029
0.999953053,0.989816335
0.999357798,0.733439563
0.993466246,0.327896055
0.993466246,0.327896055
0.979878698,0.184785604
0.979878698,0.184785604
0.989569628,0.26476332
0.999757521,0.876484119
0.999757521,0.876484119
0.999954321,0.990607066
0.990387621,0.275066793
0.988570708,0.254429894
0.988570708,0.254429894
0.999648008,0.824906849
0.994035489,0.341620041
0.995928387,0.40465693
0.995928387,0.40465693
0.994835741,0.36531803
0.971949899,0.142104065
0.999648008,0.824906849
0.976826323,0.166892305
0.974348188,0.153797309
0.95536134,0.086411396
0.95536134,0.086411396
0.999888438,0.953562486
0.999946871,0.985988474
0.999946871,0.985988474
0.99968957,0.842788168
0.993982164,0.340266213
0.984393394,0.217163669
0.998706237,0.613332215
0.975215214,0.158373968
0.999946871,0.985988474
0.999946871,0.985988474
0.999081937,0.672457378
0.99681761,0.448668336
0.999746607,0.870709382
0.999746607,0.870709382
0.999894962,0.956917105
0.995527641,0.388854278
0.995527641,0.388854278
0.9814899,0.194915356
0.999800555,0.901338253
0.999800555,0.901350234
0.982558151,0.202571076
0.999310487,0.721338972
0.999897214,0.957983395
0.955276067,0.086135838
0.955276067,0.086135838
0.999654544,0.827249092
0.998243708,0.558747769
0.929315171,0.038685948
0.998542544,0.592701307
0.991860505,0.296500413
0.990847561,0.280889453
0.99907439,0.670762098
0.99907439,0.670762098
0.996375626,0.425054213
0.999721929,0.858171493
0.977544628,0.171157463
0.944835106,0.06336636
0.999202198,0.696526771
0.999281038,0.714809446
0.999441041,0.755406328
0.999441041,0.755406328
0.972564441,0.144973463
0.972564441,0.144973463
0.996887697,0.452430302
0.987360021,0.241838092
0.987360021,0.241838092
0.992717519,0.3122192
0.995259532,0.379347527
0.999158328,0.68763703
0.997696504,0.508140942
0.997828544,0.518875723
0.985008881,0.22192004
0.997587348,0.499706471
0.979698175,0.183449747
0.999266584,0.711364971
0.999266584,0.711364971
0.999550265,0.789737261
0.999497073,0.772215367
0.999497073,0.772215367
0.999066651,0.66941426
0.999942207,0.98301125
0.997783633,0.514922065
0.999832417,0.920591371
0.999758686,0.877161034
0.977266723,0.169492135
0.997859522,0.521858938
0.993333665,0.325182407
0.996574953,0.435213917
0.999569559,0.796081086
0.999569559,0.796081086
0.999569559,0.796081086
0.999569559,0.796081086
0.999844257,0.928049409
0.999844257,0.928049409
0.980507608,0.188337906
0.995061379,0.372350749
0.99867261,0.608563864
0.997404385,0.485928571
0.997871721,0.522853343
0.94607902,0.065978171
0.999559476,0.793067919
0.999676076,0.836354487
0.9996793,0.837840104
0.9996793,0.837852085
0.991298729,0.287748451
0.991298729,0.287748451
0.929224875,0.038626044
0.997558791,0.497717661
0.997052809,0.462122755
0.998987608,0.654773743
0.999613174,0.812303066
0.998200647,0.554135167
0.998412211,0.577617502
0.999613174,0.812303066
0.992802467,0.313980375
0.976221253,0.163681455
0.990947683,0.282578744
0.989271371,0.261450633
0.989271371,0.261450633
0.81989872,0.003510369
0.999696656,0.845987037
0.992185803,0.302299112
0.992185803,0.302299112
0.992185803,0.302299112
0.974667048,0.155690273
0.991054334,0.283968515
0.999796278,0.898792337
0.999796278,0.898792337
